,presale_price,presale_date,starting_price,release_date,twitter_total,discord_total,discord_online,date
0,,2022-04-25 22:00:00,,2022-04-25 22:00:00,3267,2215,109,2022-04-02 00:00:00
1,,2022-04-25 22:00:00,,2022-04-25 22:00:00,5691,2260,91,2022-04-09 00:00:00
2,,2022-04-25 22:00:00,,2022-04-25 22:00:00,7407,2297,101,2022-04-13 00:00:00
3,,2022-04-25 22:00:00,,2022-04-25 22:00:00,7280,2386,98,2022-04-18 00:00:00
4,,2022-04-25 22:00:00,,2022-04-25 22:00:00,6908,2338,109,2022-04-19 00:00:00
5,,2022-04-25 22:00:00,,2022-04-25 22:00:00,6648,2344,114,2022-04-20 00:00:00
6,,2022-04-25 22:00:00,,2022-04-25 22:00:00,8097,2497,155,2022-04-22 00:00:00
7,0.15,2022-04-26 10:00:00,0.15,2022-04-26 10:00:00,12700,2925,235,2022-04-25 00:00:00
8,0.15,2022-04-26 10:00:00,0.15,2022-04-26 10:00:00,18700,3076,268,2022-04-27 00:00:00
